timestamp,temperature,humidity,pressure,wind_speed,wind_direction
2025-03-22 00:00:00,18.0,46,986.5,6.9,239
2025-03-22 01:00:00,19.4,52,987.7,6.3,257
2025-03-22 02:00:00,20.7,48,988.4,8.0,250
2025-03-22 03:00:00,23.0,41,989.4,5.6,291
2025-03-22 04:00:00,26.2,33,990.4,6.1,268
2025-03-22 05:00:00,28.9,27,990.1,7.9,270
2025-03-22 06:00:00,30.5,23,989.8,10.5,277
2025-03-22 07:00:00,31.3,20,989.0,16.1,300
2025-03-22 08:00:00,30.8,20,988.5,13.1,307
2025-03-22 09:00:00,31.2,19,987.7,14.5,301
2025-03-22 10:00:00,31.2,19,987.4,14.2,303
2025-03-22 11:00:00,30.9,19,987.3,14.2,309
2025-03-22 12:00:00,29.6,20,987.2,13.4,321
2025-03-22 13:00:00,28.5,22,987.8,10.7,318
2025-03-22 14:00:00,26.9,27,988.4,5.5,316
2025-03-22 15:00:00,25.4,34,988.9,4.3,315
2025-03-22 16:00:00,24.5,39,989.2,3.5,332
2025-03-22 17:00:00,23.5,40,989.2,4.7,358
2025-03-22 18:00:00,22.9,43,989.1,4.6,21
2025-03-22 19:00:00,22.2,44,988.9,4.3,57
2025-03-22 20:00:00,21.5,46,988.6,3.0,107
2025-03-22 21:00:00,20.5,49,988.1,2.2,156
2025-03-22 22:00:00,19.8,51,988.0,2.2,194
2025-03-22 23:00:00,18.9,53,988.3,3.2,214
2025-03-23 00:00:00,18.5,54,988.5,3.4,196
2025-03-23 01:00:00,18.5,62,989.4,3.4,177
2025-03-23 02:00:00,20.8,52,990.4,4.7,164
2025-03-23 03:00:00,24.1,41,991.6,1.9,163
2025-03-23 04:00:00,27.3,31,992.3,3.8,185
2025-03-23 05:00:00,29.2,25,992.3,6.5,180
2025-03-23 06:00:00,30.4,23,992.0,7.4,187
2025-03-23 07:00:00,31.3,21,991.3,7.5,195
2025-03-23 08:00:00,32.1,19,990.3,6.5,212
2025-03-23 09:00:00,32.6,18,989.5,6.5,236
2025-03-23 10:00:00,32.7,17,988.8,7.8,266
2025-03-23 11:00:00,32.2,17,988.7,9.3,280
2025-03-23 12:00:00,31.1,17,988.6,10.3,277
2025-03-23 13:00:00,29.7,21,989.5,8.3,286
2025-03-23 14:00:00,28.3,23,989.9,5.6,329
2025-03-23 15:00:00,27.0,27,990.0,4.2,5
2025-03-23 16:00:00,25.8,30,990.1,3.4,96
2025-03-23 17:00:00,25.2,32,990.2,5.2,117
2025-03-23 18:00:00,24.1,37,989.9,2.7,98
2025-03-23 19:00:00,23.3,39,989.3,2.2,132
2025-03-23 20:00:00,22.5,42,989.0,3.1,140
2025-03-23 21:00:00,22.1,42,988.1,2.1,149
2025-03-23 22:00:00,22.1,43,987.8,0.5,225
2025-03-23 23:00:00,21.5,44,987.8,0.9,307
2025-03-24 00:00:00,20.0,49,988.2,2.6,254
2025-03-24 01:00:00,20.1,55,989.9,5.7,156
2025-03-24 02:00:00,21.1,52,990.7,7.5,165
2025-03-24 03:00:00,24.0,43,991.7,5.4,165
2025-03-24 04:00:00,27.5,34,992.1,6.2,172
2025-03-24 05:00:00,30.0,26,992.1,8.5,178
2025-03-24 06:00:00,31.6,21,991.8,7.9,184
2025-03-24 07:00:00,32.7,19,990.7,6.7,186
2025-03-24 08:00:00,33.5,17,989.4,5.7,193
2025-03-24 09:00:00,33.8,16,988.2,5.7,208
2025-03-24 10:00:00,33.8,16,987.8,5.8,231
2025-03-24 11:00:00,33.5,16,987.3,6.6,253
2025-03-24 12:00:00,32.7,17,987.3,6.5,264
2025-03-24 13:00:00,31.1,19,987.2,2.7,328
2025-03-24 14:00:00,29.4,21,987.6,3.8,31
2025-03-24 15:00:00,28.3,26,988.5,4.5,53
2025-03-24 16:00:00,27.3,30,988.9,6.0,51
2025-03-24 17:00:00,26.4,34,988.8,6.7,46
2025-03-24 18:00:00,25.0,39,988.2,5.4,48
2025-03-24 19:00:00,24.2,41,987.3,5.1,82
2025-03-24 20:00:00,23.5,43,986.8,5.8,112
2025-03-24 21:00:00,22.6,47,986.0,5.8,116
2025-03-24 22:00:00,21.8,51,985.5,5.5,136
2025-03-24 23:00:00,21.2,53,985.3,5.3,147
2025-03-25 00:00:00,20.9,53,985.2,6.3,145
2025-03-25 01:00:00,21.0,55,986.1,8.1,145
2025-03-25 02:00:00,22.2,49,986.7,8.5,144
2025-03-25 03:00:00,25.1,41,987.5,4.1,135
2025-03-25 04:00:00,29.0,30,988.1,4.3,138
2025-03-25 05:00:00,31.8,22,987.9,5.5,153
2025-03-25 06:00:00,33.5,19,987.0,4.9,172
2025-03-25 07:00:00,34.8,17,986.2,4.2,187
2025-03-25 08:00:00,35.8,15,985.0,3.9,214
2025-03-25 09:00:00,36.4,14,983.8,5.5,259
2025-03-25 10:00:00,36.4,13,983.0,8.7,283
2025-03-25 11:00:00,35.9,12,982.6,9.7,299
2025-03-25 12:00:00,35.2,12,982.5,7.6,326
2025-03-25 13:00:00,33.1,16,983.0,7.2,18
2025-03-25 14:00:00,31.2,23,983.4,7.6,18
2025-03-25 15:00:00,29.9,26,983.9,7.1,10
2025-03-25 16:00:00,28.8,31,984.3,5.6,22
2025-03-25 17:00:00,27.2,37,984.0,4.4,78
2025-03-25 18:00:00,26.5,39,983.4,5.6,83
2025-03-25 19:00:00,25.0,43,982.8,4.1,113
2025-03-25 20:00:00,24.1,45,982.2,3.9,137
2025-03-25 21:00:00,23.5,45,981.5,4.5,146
2025-03-25 22:00:00,22.7,47,981.1,4.0,177
2025-03-25 23:00:00,22.5,48,981.2,1.5,210
2025-03-26 00:00:00,22.3,49,981.4,1.5,194
2025-03-26 01:00:00,21.8,56,982.0,1.5,277
2025-03-26 02:00:00,23.4,50,982.9,4.3,222
2025-03-26 03:00:00,27.5,38,984.0,3.6,210
2025-03-26 04:00:00,31.2,29,984.9,4.5,209
2025-03-26 05:00:00,34.0,20,984.9,6.8,205
2025-03-26 06:00:00,35.7,16,984.7,7.0,198
2025-03-26 07:00:00,36.8,14,983.9,5.6,184
2025-03-26 08:00:00,37.5,12,982.7,5.4,178
2025-03-26 09:00:00,37.9,12,981.6,7.1,186
2025-03-26 10:00:00,37.8,11,980.9,9.8,210
2025-03-26 11:00:00,37.0,11,980.7,12.2,225
2025-03-26 12:00:00,36.0,13,980.7,10.7,228
2025-03-26 13:00:00,34.2,16,980.8,2.8,125
2025-03-26 14:00:00,32.8,16,981.3,4.9,82
2025-03-26 15:00:00,31.3,18,982.1,4.4,55
2025-03-26 16:00:00,30.1,24,982.8,6.8,87
2025-03-26 17:00:00,28.5,29,982.7,5.4,76
2025-03-26 18:00:00,27.2,32,982.4,5.1,129
2025-03-26 19:00:00,26.5,34,982.3,4.5,130
2025-03-26 20:00:00,26.0,35,981.9,4.3,158
2025-03-26 21:00:00,25.6,36,981.2,4.8,167
2025-03-26 22:00:00,25.2,37,981.0,2.5,201
2025-03-26 23:00:00,25.0,36,981.0,5.5,199
2025-03-27 00:00:00,24.1,37,981.5,5.0,257
2025-03-27 01:00:00,24.1,41,982.4,5.7,259
2025-03-27 02:00:00,24.7,39,983.0,6.7,251
2025-03-27 03:00:00,27.2,33,983.9,5.9,252
2025-03-27 04:00:00,30.4,27,984.5,7.3,261
2025-03-27 05:00:00,32.6,23,984.7,10.1,271
2025-03-27 06:00:00,34.3,21,984.5,11.0,284
2025-03-27 07:00:00,35.5,19,983.7,11.8,295
2025-03-27 08:00:00,36.2,17,982.9,12.2,294
2025-03-27 09:00:00,36.2,16,982.0,12.8,290
2025-03-27 10:00:00,35.9,16,981.1,10.5,299
2025-03-27 11:00:00,35.7,17,980.6,6.5,283
2025-03-27 12:00:00,34.9,18,980.4,5.2,272
2025-03-27 13:00:00,33.4,20,980.4,3.9,336
2025-03-27 14:00:00,31.9,22,980.8,5.0,345
2025-03-27 15:00:00,30.4,26,981.2,4.3,360
2025-03-27 16:00:00,29.3,28,981.6,4.7,23
2025-03-27 17:00:00,29.1,30,981.7,1.8,354
2025-03-27 18:00:00,28.1,31,981.9,1.6,264
2025-03-27 19:00:00,26.6,33,981.9,5.2,274
2025-03-27 20:00:00,25.1,38,981.6,7.0,267
2025-03-27 21:00:00,24.0,44,981.5,10.1,268
2025-03-27 22:00:00,23.6,39,981.6,13.3,271
2025-03-27 23:00:00,22.7,29,982.4,13.4,285
2025-03-28 00:00:00,22.0,31,983.3,11.3,301
2025-03-28 01:00:00,21.8,37,984.3,9.3,316
2025-03-28 02:00:00,22.8,34,985.2,8.4,304
2025-03-28 03:00:00,24.5,30,986.3,10.0,298
2025-03-28 04:00:00,26.2,28,987.2,12.3,293
2025-03-28 05:00:00,27.9,25,987.4,13.3,300
2025-03-28 06:00:00,29.6,19,987.1,11.6,298
2025-03-28 07:00:00,30.7,14,986.6,12.0,291
2025-03-28 08:00:00,31.0,12,985.9,12.8,285
2025-03-28 09:00:00,31.0,12,984.9,13.2,280
2025-03-28 10:00:00,30.5,12,984.0,13.5,280
2025-03-28 11:00:00,29.8,12,984.0,13.8,281
2025-03-28 12:00:00,28.6,13,983.8,13.5,280
2025-03-28 13:00:00,27.6,19,984.3,12.8,298
2025-03-28 14:00:00,26.3,23,985.0,14.6,305
2025-03-28 15:00:00,25.2,24,985.9,14.8,304
2025-03-28 16:00:00,24.0,22,986.5,15.5,308
2025-03-28 17:00:00,23.0,20,986.7,14.7,309
2025-03-28 18:00:00,22.0,19,986.5,14.0,307
2025-03-28 19:00:00,21.2,18,986.4,13.8,305
2025-03-28 20:00:00,20.3,18,985.7,13.6,306
2025-03-28 21:00:00,19.5,19,985.1,13.1,306
2025-03-28 22:00:00,18.5,21,984.8,13.1,303
2025-03-28 23:00:00,17.9,23,984.7,12.9,303
2025-03-29 00:00:00,17.4,24,984.8,12.7,301
2025-03-29 01:00:00,16.1,32,985.4,12.3,295
2025-03-29 02:00:00,16.8,32,986.0,10.8,285
2025-03-29 03:00:00,18.9,29,986.6,12.0,287
2025-03-29 04:00:00,21.4,26,987.3,13.6,292
2025-03-29 05:00:00,23.9,22,987.5,14.8,300
2025-03-29 06:00:00,25.9,19,987.0,14.9,306
2025-03-29 07:00:00,27.3,17,986.2,14.0,306
2025-03-29 08:00:00,28.5,16,985.2,14.3,303
2025-03-29 09:00:00,28.8,17,984.4,14.7,298
2025-03-29 10:00:00,28.9,19,983.8,14.7,298
2025-03-29 11:00:00,28.5,20,983.3,14.9,301
2025-03-29 12:00:00,27.5,19,983.2,15.2,299
2025-03-29 13:00:00,26.0,21,984.1,11.0,291
2025-03-29 14:00:00,25.3,23,984.6,11.4,283
2025-03-29 15:00:00,24.7,22,985.3,12.7,291
2025-03-29 16:00:00,24.0,20,985.9,12.1,295
2025-03-29 17:00:00,23.1,21,985.9,11.8,298
2025-03-29 18:00:00,22.6,21,985.8,10.4,296
2025-03-29 19:00:00,22.0,22,985.4,11.1,302
2025-03-29 20:00:00,21.0,23,984.9,10.9,301
2025-03-29 21:00:00,20.1,25,984.3,9.9,297
2025-03-29 22:00:00,19.4,26,984.0,8.9,299
2025-03-29 23:00:00,18.6,27,984.0,8.6,292
2025-03-30 00:00:00,18.0,28,984.4,8.9,291
2025-03-30 01:00:00,17.5,33,985.2,10.0,303
2025-03-30 02:00:00,18.7,31,986.0,10.3,297
2025-03-30 03:00:00,21.0,28,986.9,7.5,291
2025-03-30 04:00:00,24.1,23,987.9,8.8,290
2025-03-30 05:00:00,27.0,18,988.2,10.8,303
2025-03-30 06:00:00,29.0,14,988.1,12.3,304
2025-03-30 07:00:00,30.4,13,987.5,12.4,303
2025-03-30 08:00:00,31.1,14,986.6,12.6,295
2025-03-30 09:00:00,31.5,14,985.6,12.3,292
2025-03-30 10:00:00,31.4,14,985.2,12.2,289
2025-03-30 11:00:00,30.7,16,984.8,11.9,288
2025-03-30 12:00:00,29.7,17,984.7,11.6,289
2025-03-30 13:00:00,28.1,19,985.1,9.4,296
2025-03-30 14:00:00,27.0,21,985.5,8.9,306
2025-03-30 15:00:00,25.9,23,986.2,6.6,305
2025-03-30 16:00:00,25.0,24,986.8,6.6,296
2025-03-30 17:00:00,24.2,24,987.0,7.1,285
2025-03-30 18:00:00,23.6,24,986.8,8.2,289
2025-03-30 19:00:00,22.4,25,986.7,7.4,309
2025-03-30 20:00:00,21.2,26,986.1,6.7,301
2025-03-30 21:00:00,20.5,27,985.5,6.9,300
2025-03-30 22:00:00,19.8,27,985.2,6.3,301
2025-03-30 23:00:00,19.1,28,985.2,6.4,299
2025-03-31 00:00:00,18.2,30,985.4,5.9,288
2025-03-31 01:00:00,17.5,37,986.2,5.2,272
2025-03-31 02:00:00,19.2,34,987.0,7.2,266
2025-03-31 03:00:00,22.0,30,987.9,5.4,266
2025-03-31 04:00:00,25.5,25,988.3,6.3,277
2025-03-31 05:00:00,28.8,20,988.5,8.3,292
2025-03-31 06:00:00,31.1,15,988.2,9.7,301
2025-03-31 07:00:00,32.7,13,987.5,9.9,307
2025-03-31 08:00:00,33.5,12,986.7,10.6,305
2025-03-31 09:00:00,33.8,12,985.7,11.4,297
2025-03-31 10:00:00,33.7,11,984.8,12.5,293
2025-03-31 11:00:00,33.0,11,984.5,13.4,292
2025-03-31 12:00:00,31.8,13,984.2,13.5,289
2025-03-31 13:00:00,30.5,14,984.7,10.5,286
2025-03-31 14:00:00,28.5,19,985.2,8.1,282
2025-03-31 15:00:00,27.3,21,985.6,7.8,296
2025-03-31 16:00:00,26.5,20,985.8,7.0,302
2025-03-31 17:00:00,26.4,18,985.7,10.6,305
2025-03-31 18:00:00,25.0,20,985.4,7.8,322
2025-03-31 19:00:00,23.4,23,984.9,6.0,319
2025-03-31 20:00:00,22.4,25,984.3,5.9,308
2025-03-31 21:00:00,21.5,26,983.6,5.9,301
2025-03-31 22:00:00,20.7,27,983.3,6.0,309
2025-03-31 23:00:00,20.1,28,983.4,5.6,312
2025-04-01 00:00:00,19.6,31,983.9,4.4,302
2025-04-01 01:00:00,19.0,37,984.6,5.1,309
2025-04-01 02:00:00,21.3,31,985.4,6.3,285
2025-04-01 03:00:00,23.8,27,986.7,5.4,268
2025-04-01 04:00:00,26.7,22,987.3,6.8,267
2025-04-01 05:00:00,29.6,17,987.4,8.4,280
2025-04-01 06:00:00,31.6,12,987.4,11.8,298
2025-04-01 07:00:00,32.7,11,986.9,13.1,297
2025-04-01 08:00:00,33.1,12,986.1,13.4,296
2025-04-01 09:00:00,33.3,11,985.2,13.4,290
2025-04-01 10:00:00,33.2,11,984.4,13.6,290
2025-04-01 11:00:00,32.7,11,983.9,13.4,290
2025-04-01 12:00:00,31.6,11,983.7,12.5,290
2025-04-01 13:00:00,30.2,14,984.3,9.6,284
2025-04-01 14:00:00,28.1,18,984.8,5.5,253
2025-04-01 15:00:00,26.8,20,985.1,5.2,245
2025-04-01 16:00:00,25.8,21,985.5,5.7,259
2025-04-01 17:00:00,24.8,22,985.4,5.4,278
2025-04-01 18:00:00,23.6,24,985.5,5.4,312
2025-04-01 19:00:00,22.9,26,985.2,5.3,294
2025-04-01 20:00:00,21.9,28,984.7,5.2,286
2025-04-01 21:00:00,21.1,30,984.1,4.7,302
2025-04-01 22:00:00,20.9,31,983.9,2.4,312
2025-04-01 23:00:00,21.2,37,984.0,0.9,307
2025-04-02 00:00:00,20.1,32,984.5,2.5,274
2025-04-02 01:00:00,18.6,39,985.4,4.5,241
2025-04-02 02:00:00,20.4,35,986.4,6.0,245
2025-04-02 03:00:00,24.4,28,987.5,4.6,261
2025-04-02 04:00:00,28.4,20,988.3,4.0,275
2025-04-02 05:00:00,31.5,14,988.5,4.2,295
2025-04-02 06:00:00,33.3,12,988.3,5.4,310
2025-04-02 07:00:00,34.6,11,987.5,7.5,312
2025-04-02 08:00:00,35.4,10,986.7,8.8,311
2025-04-02 09:00:00,35.7,9,985.6,9.9,303
2025-04-02 10:00:00,35.4,10,985.0,10.9,297
2025-04-02 11:00:00,34.8,11,984.8,11.8,295
2025-04-02 12:00:00,33.7,12,984.8,11.3,295
2025-04-02 13:00:00,32.0,13,985.3,5.2,333
2025-04-02 14:00:00,29.6,17,985.8,4.9,352
2025-04-02 15:00:00,29.0,23,986.2,1.4,50
2025-04-02 16:00:00,27.5,21,986.5,3.9,158
2025-04-02 17:00:00,26.9,23,986.7,1.9,163
2025-04-02 18:00:00,26.0,25,986.8,1.6,297
2025-04-02 19:00:00,25.0,27,986.6,3.1,310
2025-04-02 20:00:00,24.6,29,986.1,1.2,243
2025-04-02 21:00:00,23.9,32,985.5,0.4,180
2025-04-02 22:00:00,22.9,31,985.4,4.0,8
2025-04-02 23:00:00,22.6,32,985.0,3.7,35
2025-04-03 00:00:00,21.9,34,985.3,3.6,49
2025-04-03 01:00:00,20.4,41,986.5,2.9,169
2025-04-03 02:00:00,22.5,34,987.5,6.7,185
2025-04-03 03:00:00,26.5,26,988.4,4.1,165
2025-04-03 04:00:00,30.7,19,989.0,4.4,159
2025-04-03 05:00:00,33.5,14,989.2,5.6,153
2025-04-03 06:00:00,35.2,10,988.8,4.2,168
2025-04-03 07:00:00,36.2,9,988.0,3.9,196
2025-04-03 08:00:00,36.7,7,987.3,4.1,209
2025-04-03 09:00:00,37.3,6,986.0,4.3,213
2025-04-03 10:00:00,37.4,6,985.0,7.0,212
2025-04-03 11:00:00,36.6,7,984.4,6.5,242
2025-04-03 12:00:00,35.6,8,984.4,3.3,324
2025-04-03 13:00:00,34.2,8,985.0,9.4,3
2025-04-03 14:00:00,32.1,10,985.9,6.4,8
2025-04-03 15:00:00,31.0,12,986.8,8.6,344
2025-04-03 16:00:00,29.1,15,987.6,5.2,16
2025-04-03 17:00:00,27.9,17,987.6,5.4,56
2025-04-03 18:00:00,27.0,19,987.1,2.4,63
2025-04-03 19:00:00,26.3,20,987.0,2.8,11
2025-04-03 20:00:00,25.8,21,986.7,1.9,41
2025-04-03 21:00:00,24.2,22,986.0,5.1,113
2025-04-03 22:00:00,23.6,25,985.9,1.7,198
2025-04-03 23:00:00,22.2,27,985.7,3.4,252
2025-04-04 00:00:00,21.6,29,985.8,1.9,236
2025-04-04 01:00:00,22.8,33,986.5,3.3,257
2025-04-04 02:00:00,25.0,27,987.5,6.2,306
2025-04-04 03:00:00,28.4,22,988.5,3.9,286
2025-04-04 04:00:00,31.5,17,988.8,5.1,231
2025-04-04 05:00:00,34.3,12,988.9,5.2,248
2025-04-04 06:00:00,35.6,10,988.4,6.6,287
2025-04-04 07:00:00,36.3,10,987.5,7.6,289
2025-04-04 08:00:00,36.9,10,986.6,9.2,287
2025-04-04 09:00:00,37.0,10,985.5,11.4,288
2025-04-04 10:00:00,36.6,10,984.8,13.2,292
2025-04-04 11:00:00,35.8,11,984.3,14.2,297
2025-04-04 12:00:00,35.0,11,984.0,13.4,302
2025-04-04 13:00:00,34.0,12,984.1,11.3,318
2025-04-04 14:00:00,32.2,14,984.7,10.2,316
2025-04-04 15:00:00,31.0,15,985.0,7.5,307
2025-04-04 16:00:00,30.0,17,985.4,8.4,313
2025-04-04 17:00:00,29.0,18,985.5,9.4,329
2025-04-04 18:00:00,28.0,19,985.3,9.2,344
2025-04-04 19:00:00,26.1,22,984.8,5.2,340
2025-04-04 20:00:00,25.2,23,984.4,5.0,316
2025-04-04 21:00:00,24.5,25,984.2,4.5,293
2025-04-04 22:00:00,23.6,26,984.0,4.7,277
2025-04-04 23:00:00,22.9,27,983.9,5.4,270
2025-04-05 00:00:00,22.2,28,984.1,6.3,267
2025-04-05 01:00:00,22.0,32,985.2,5.9,270
2025-04-05 02:00:00,23.5,30,985.9,7.3,261
2025-04-05 03:00:00,26.0,27,986.6,6.5,268
2025-04-05 04:00:00,28.9,24,987.1,7.8,279
2025-04-05 05:00:00,31.4,20,987.2,9.5,291
2025-04-05 06:00:00,33.2,17,986.7,12.3,299
2025-04-05 07:00:00,34.2,16,985.5,13.8,299
2025-04-05 08:00:00,34.8,16,984.6,13.6,296
2025-04-05 09:00:00,35.2,15,983.8,13.1,293
2025-04-05 10:00:00,35.1,15,982.9,13.8,296
2025-04-05 11:00:00,34.5,16,982.4,13.6,299
2025-04-05 12:00:00,33.8,16,982.2,12.5,300
2025-04-05 13:00:00,32.8,15,982.7,9.7,304
2025-04-05 14:00:00,31.2,18,983.0,8.5,298
2025-04-05 15:00:00,29.9,20,983.1,5.4,278
2025-04-05 16:00:00,29.1,22,983.1,5.8,274
2025-04-05 17:00:00,28.7,22,983.1,7.2,274
2025-04-05 18:00:00,27.4,25,982.7,6.2,282
2025-04-05 19:00:00,25.6,28,982.5,5.2,299
2025-04-05 20:00:00,25.0,29,981.8,4.2,306
2025-04-05 21:00:00,24.4,28,981.5,3.6,276
2025-04-05 22:00:00,23.7,28,981.5,4.8,257
2025-04-05 23:00:00,22.9,30,981.4,6.2,260
2025-04-06 00:00:00,22.1,32,981.7,5.8,265
2025-04-06 01:00:00,22.0,35,982.6,6.1,256
2025-04-06 02:00:00,23.5,32,983.4,7.2,238
2025-04-06 03:00:00,26.8,27,984.1,4.4,249
2025-04-06 04:00:00,30.6,21,984.9,5.4,256
2025-04-06 05:00:00,33.5,17,985.2,6.9,264
2025-04-06 06:00:00,35.4,14,984.9,7.4,283
2025-04-06 07:00:00,36.7,13,984.1,7.0,302
2025-04-06 08:00:00,37.6,12,983.1,7.2,307
2025-04-06 09:00:00,38.0,11,981.9,8.2,296
2025-04-06 10:00:00,38.0,12,981.1,9.7,297
2025-04-06 11:00:00,37.2,13,980.9,10.3,297
2025-04-06 12:00:00,36.3,14,980.8,8.1,298
2025-04-06 13:00:00,35.0,15,981.3,6.1,282
2025-04-06 14:00:00,33.2,17,981.7,5.2,286
2025-04-06 15:00:00,31.9,21,982.3,4.0,321
2025-04-06 16:00:00,31.7,23,982.6,1.2,321
2025-04-06 17:00:00,30.9,24,982.7,0.7,76
2025-04-06 18:00:00,30.0,22,982.9,4.6,59
2025-04-06 19:00:00,28.5,24,982.5,5.4,56
2025-04-06 20:00:00,27.6,27,982.0,2.9,79
2025-04-06 21:00:00,26.6,29,981.5,3.3,119
2025-04-06 22:00:00,25.6,31,981.6,4.6,154
2025-04-06 23:00:00,24.9,31,982.2,5.1,172
2025-04-07 00:00:00,24.4,31,982.7,5.2,168
2025-04-07 01:00:00,24.6,38,984.3,6.6,147
2025-04-07 02:00:00,26.1,35,984.9,7.5,127
2025-04-07 03:00:00,29.2,29,985.5,4.2,115
2025-04-07 04:00:00,32.8,24,986.4,4.0,117
2025-04-07 05:00:00,35.8,18,986.4,4.6,121
2025-04-07 06:00:00,37.5,15,986.1,4.7,113
2025-04-07 07:00:00,38.6,14,985.4,4.5,95
2025-04-07 08:00:00,39.3,13,984.3,4.2,80
2025-04-07 09:00:00,39.7,13,983.1,4.7,86
2025-04-07 10:00:00,39.9,12,982.2,5.0,103
2025-04-07 11:00:00,39.9,12,982.0,4.1,105
2025-04-07 12:00:00,39.2,12,982.0,1.7,32
2025-04-07 13:00:00,37.1,15,982.8,5.4,339
2025-04-07 14:00:00,35.2,17,983.5,6.2,21
2025-04-07 15:00:00,33.8,19,983.9,5.2,27
2025-04-07 16:00:00,33.0,21,984.8,7.6,31
2025-04-07 17:00:00,31.0,25,984.9,4.8,48
2025-04-07 18:00:00,30.3,26,984.8,5.5,77
2025-04-07 19:00:00,29.1,28,984.4,5.3,78
2025-04-07 20:00:00,28.1,30,983.9,4.3,75
2025-04-07 21:00:00,27.4,31,983.6,4.4,69
2025-04-07 22:00:00,26.5,32,984.0,5.4,98
2025-04-07 23:00:00,25.8,33,984.3,7.0,94
2025-04-08 00:00:00,25.2,33,984.9,7.6,117
2025-04-08 01:00:00,25.5,34,986.5,9.4,122
2025-04-08 02:00:00,26.9,32,987.4,9.7,117
2025-04-08 03:00:00,29.3,27,988.3,8.8,113
2025-04-08 04:00:00,32.1,22,989.1,9.6,116
2025-04-08 05:00:00,34.8,18,989.2,9.7,119
2025-04-08 06:00:00,37.0,16,988.9,9.7,125
2025-04-08 07:00:00,38.5,14,988.0,8.5,138
2025-04-08 08:00:00,39.5,13,986.9,6.9,141
2025-04-08 09:00:00,39.9,13,985.6,6.4,130
2025-04-08 10:00:00,39.8,12,984.4,6.4,130
2025-04-08 11:00:00,39.5,12,984.1,6.0,129
2025-04-08 12:00:00,39.0,13,983.7,4.8,124
2025-04-08 13:00:00,37.2,14,984.1,4.0,72
2025-04-08 14:00:00,35.8,15,984.4,5.5,101
2025-04-08 15:00:00,34.0,19,985.0,4.7,97
2025-04-08 16:00:00,33.2,21,985.6,3.1,97
2025-04-08 17:00:00,32.3,22,985.5,3.7,29
2025-04-08 18:00:00,31.0,24,985.5,4.0,58
2025-04-08 19:00:00,30.2,25,985.3,6.5,114
2025-04-08 20:00:00,28.9,27,984.9,6.2,136
2025-04-08 21:00:00,28.3,29,984.4,7.2,143
2025-04-08 22:00:00,27.8,31,984.4,7.0,119
2025-04-08 23:00:00,26.9,33,984.8,7.3,106
2025-04-09 00:00:00,26.0,35,985.1,8.0,124
2025-04-09 01:00:00,27.2,44,985.7,7.6,128
2025-04-09 02:00:00,28.4,41,986.2,7.6,121
2025-04-09 03:00:00,30.4,36,986.5,8.0,121
2025-04-09 04:00:00,33.0,32,987.0,8.3,131
2025-04-09 05:00:00,35.4,28,986.8,8.4,138
2025-04-09 06:00:00,37.6,23,986.1,8.1,151
2025-04-09 07:00:00,39.2,18,984.8,5.7,156
2025-04-09 08:00:00,40.0,16,983.4,3.6,153
2025-04-09 09:00:00,40.7,14,981.9,0.2,90
2025-04-09 10:00:00,40.6,14,981.1,5.9,12
2025-04-09 11:00:00,39.8,14,980.5,5.8,358
2025-04-09 12:00:00,38.6,15,980.8,12.5,353
2025-04-09 13:00:00,38.0,13,979.9,9.7,317
2025-04-09 14:00:00,36.2,18,980.7,10.5,20
2025-04-09 15:00:00,34.2,23,981.2,3.9,47
2025-04-09 16:00:00,33.0,25,981.6,4.1,52
2025-04-09 17:00:00,32.5,26,981.7,3.9,53
2025-04-09 18:00:00,31.9,26,981.7,8.9,124
2025-04-09 19:00:00,30.0,30,981.5,4.7,118
2025-04-09 20:00:00,29.0,34,980.9,3.1,83
2025-04-09 21:00:00,28.9,39,980.2,0.6,124
2025-04-09 22:00:00,27.9,36,979.9,4.3,185
2025-04-09 23:00:00,26.9,39,979.8,1.7,221
2025-04-10 00:00:00,26.6,40,980.0,1.3,56
2025-04-10 01:00:00,27.0,45,980.8,9.9,88
2025-04-10 02:00:00,27.5,45,981.0,6.5,124
2025-04-10 03:00:00,29.0,42,981.5,7.0,111
2025-04-10 04:00:00,31.8,35,981.9,5.1,117
2025-04-10 05:00:00,35.0,27,981.9,4.7,140
2025-04-10 06:00:00,37.3,21,981.2,3.3,186
2025-04-10 07:00:00,38.9,18,980.1,4.3,275
2025-04-10 08:00:00,37.3,19,979.1,16.8,222
2025-04-10 09:00:00,37.1,17,978.1,13.9,270
2025-04-10 10:00:00,37.5,17,977.3,5.4,304
2025-04-10 11:00:00,27.2,58,979.8,23.3,326
2025-04-10 12:00:00,29.5,45,977.9,6.2,83
2025-04-10 13:00:00,34.0,23,977.1,8.7,243
2025-04-10 14:00:00,33.0,31,977.5,1.0,329
2025-04-10 15:00:00,32.5,25,977.4,6.8,73
2025-04-10 16:00:00,32.2,22,977.0,6.6,112
2025-04-10 17:00:00,30.5,29,977.8,13.2,94
2025-04-10 18:00:00,28.6,44,978.1,12.0,116
2025-04-10 19:00:00,27.6,49,977.8,11.9,128
2025-04-10 20:00:00,26.9,52,977.4,10.4,124
2025-04-10 21:00:00,26.4,54,977.3,9.3,105
2025-04-10 22:00:00,25.8,57,977.3,11.5,99
2025-04-10 23:00:00,25.4,61,977.5,13.1,113
2025-04-11 00:00:00,24.9,64,977.8,12.7,113
